codigo,descricao,unidade,classe,grupo,custo_total,custo_mao_obra,custo_material,custo_equipamento,referencia
103995,"LUVA, PVC, SOLDÁVEL, DN 50MM, INSTALADO EM RAMAL DE DISTRIBUIÇÃO DE ÁGUA - FORNECIMENTO E INSTALAÇÃO. AF_06/2022",UN,INSTALACOES HIDRO SANITARIAS,CONEXOES,14.54,5.97,8.57,0.00,202412
103996,"LUVA DE CORRER, PVC, SOLDÁVEL, DN 50MM, INSTALADO EM RAMAL DE DISTRIBUIÇÃO DE ÁGUA - FORNECIMENTO E INSTALAÇÃO. AF_06/2022",UN,INSTALACOES HIDRO SANITARIAS,CONEXOES,38.32,5.96,32.36,0.00,202412
103997,"UNIÃO, PVC, SOLDÁVEL, DN 50MM, INSTALADO EM RAMAL DE DISTRIBUIÇÃO DE ÁGUA - FORNECIMENTO E INSTALAÇÃO. AF_06/2022",UN,INSTALACOES HIDRO SANITARIAS,CONEXOES,37.41,5.96,31.45,0.00,202412
103998,"LUVA DE REDUÇÃO, PVC, SOLDÁVEL, DN 50MM X 25MM, INSTALADO EM RAMAL DE DISTRIBUIÇÃO DE ÁGUA   FORNECIMENTO E INSTALAÇÃO. AF_06/2022",UN,INSTALACOES HIDRO SANITARIAS,CONEXOES,14.02,4.76,9.26,0.00,202412
103999,"BUCHA DE REDUÇÃO, LONGA, PVC, SOLDÁVEL, DN 50 X 25 MM, INSTALADO EM RAMAL DE DISTRIBUIÇÃO DE ÁGUA - FORNECIMENTO E INSTALAÇÃO. AF_06/2022",UN,INSTALACOES HIDRO SANITARIAS,CONEXOES,12.08,4.76,7.32,0.00,202412
104000,"LUVA COM ROSCA, PVC, SOLDÁVEL, DN 50MM X 1.1/2"", INSTALADO EM RAMAL DE DISTRIBUIÇÃO DE ÁGUA - FORNECIMENTO E INSTALAÇÃO. AF_06/2022",UN,INSTALACOES HIDRO SANITARIAS,CONEXOES,26.85,5.23,21.62,0.00,202412
104001,"ADAPTADOR CURTO COM BOLSA E ROSCA PARA REGISTRO, PVC, SOLDÁVEL, DN 50MM X 1.1/2"", INSTALADO EM RAMAL DE DISTRIBUIÇÃO DE ÁGUA - FORNECIMENTO E INSTALAÇÃO. AF_06/2022",UN,INSTALACOES HIDRO SANITARIAS,CONEXOES,13.28,5.24,8.04,0.00,202412
104002,"ADAPTADOR CURTO COM BOLSA E ROSCA PARA REGISTRO, PVC, SOLDÁVEL, DN 50MM X 1.1/4"", INSTALADO EM RAMAL DE DISTRIBUIÇÃO DE ÁGUA - FORNECIMENTO E INSTALAÇÃO. AF_06/2022",UN,INSTALACOES HIDRO SANITARIAS,CONEXOES,16.80,5.10,11.70,0.00,202412
104003,"BUCHA DE REDUÇÃO , LONGA, PVC, SOLDÁVEL, DN 50 X 32 MM, INSTALADO EM RAMAL DE DISTRIBUIÇÃO DE ÁGUA - FORNECIMENTO E INSTALAÇÃO. AF_06/2022",UN,INSTALACOES HIDRO SANITARIAS,CONEXOES,14.14,5.10,9.04,0.00,202412
104004,"TE, PVC, SOLDÁVEL, DN 50MM, INSTALADO EM RAMAL DE DISTRIBUIÇÃO DE ÁGUA - FORNECIMENTO E INSTALAÇÃO. AF_06/2022",UN,INSTALACOES HIDRO SANITARIAS,CONEXOES,28.68,11.95,16.73,0.00,202412
104005,"TÊ DE REDUÇÃO, PVC, SOLDÁVEL, DN 50MM X 40MM, INSTALADO EM RAMAL DE DISTRIBUIÇÃO DE ÁGUA - FORNECIMENTO E INSTALAÇÃO. AF_06/2022",UN,INSTALACOES HIDRO SANITARIAS,CONEXOES,35.10,10.96,24.14,0.00,202412
104006,"TÊ DE REDUÇÃO, PVC, SOLDÁVEL, DN 50MM X 25MM, INSTALADO EM RAMAL DE DISTRIBUIÇÃO DE ÁGUA - FORNECIMENTO E INSTALAÇÃO. AF_06/2022",UN,INSTALACOES HIDRO SANITARIAS,CONEXOES,24.28,9.02,15.26,0.00,202412
104007,"TE DE REDUÇÃO, 90 GRAUS, PVC, SOLDÁVEL, DN 50 MM X 20 MM, INSTALADO EM RAMAL DE DISTRIBUIÇÃO DE ÁGUA - FORNECIMENTO E INSTALAÇÃO. AF_06/2022",UN,INSTALACOES HIDRO SANITARIAS,CONEXOES,21.26,8.00,13.26,0.00,202412
104008,"TE DE REDUÇÃO, 90 GRAUS, PVC, SOLDÁVEL, DN 50 MM X 32 MM, INSTALADO EM RAMAL DE DISTRIBUIÇÃO DE ÁGUA - FORNECIMENTO E INSTALAÇÃO. AF_06/2022",UN,INSTALACOES HIDRO SANITARIAS,CONEXOES,30.58,10.18,20.40,0.00,202412
104009,"BUCHA DE REDUÇÃO, CURTA, PVC, SOLDÁVEL, DN 50 X 40 MM, INSTALADO EM RAMAL DE DISTRIBUIÇÃO DE ÁGUA - FORNECIMENTO E INSTALAÇÃO. AF_06/2022",UN,INSTALACOES HIDRO SANITARIAS,CONEXOES,12.80,5.49,7.31,0.00,202412
104011,"TE, PVC, SOLDÁVEL, DN 40MM, INSTALADO EM RAMAL DE DISTRIBUIÇÃO DE ÁGUA - FORNECIMENTO E INSTALAÇÃO. AF_06/2022",UN,INSTALACOES HIDRO SANITARIAS,CONEXOES,24.48,9.99,14.49,0.00,202412
104012,"TÊ DE REDUÇÃO, PVC, SOLDÁVEL, DN 40MM X 32MM, INSTALADO EM RAMAL DE DISTRIBUIÇÃO DE ÁGUA - FORNECIMENTO E INSTALAÇÃO. AF_06/2022",UN,INSTALACOES HIDRO SANITARIAS,CONEXOES,22.69,9.22,13.47,0.00,202412
104014,"BUCHA DE REDUÇÃO, LONGA, PVC, SOLDÁVEL, DN 40 X 25 MM, INSTALADO EM RAMAL DE DISTRIBUIÇÃO DE ÁGUA - FORNECIMENTO E INSTALAÇÃO. AF_06/2022",UN,INSTALACOES HIDRO SANITARIAS,CONEXOES,10.43,4.27,6.16,0.00,202412
104015,"TE DE REDUÇÃO, CPVC, SOLDÁVEL, DN 22 X 15 MM, INSTALADO EM RAMAL OU SUB-RAMAL DE ÁGUA - FORNECIMENTO E INSTALAÇÃO. AF_06/2022",UN,INSTALACOES HIDRO SANITARIAS,CONEXOES,16.60,6.49,10.11,0.00,202412
104016,"TE DE REDUÇÃO, CPVC, SOLDÁVEL, DN 28 X 22 MM, INSTALADO EM RAMAL OU SUB-RAMAL DE ÁGUA - FORNECIMENTO E INSTALAÇÃO. AF_06/2022",UN,INSTALACOES HIDRO SANITARIAS,CONEXOES,22.30,7.90,14.40,0.00,202412
104017,"TE DE REDUÇÃO, CPVC, SOLDÁVEL, DN 35 X 28 MM, INSTALADO EM RAMAL OU SUB-RAMAL DE ÁGUA - FORNECIMENTO E INSTALAÇÃO. AF_06/2022",UN,INSTALACOES HIDRO SANITARIAS,CONEXOES,45.65,9.31,36.34,0.00,202412
104018,"TE DE REDUÇÃO, CPVC, SOLDÁVEL, DN 28 X 22 MM, INSTALADO EM RAMAL DE DISTRIBUIÇÃO DE ÁGUA - FORNECIMENTO E INSTALAÇÃO. AF_06/2022",UN,INSTALACOES HIDRO SANITARIAS,CONEXOES,21.24,7.06,14.18,0.00,202412
104019,"TE DE REDUÇÃO, CPVC, SOLDÁVEL, DN 35 X 28 MM, INSTALADO EM RAMAL DE DISTRIBUIÇÃO DE ÁGUA - FORNECIMENTO E INSTALAÇÃO. AF_06/2022",UN,INSTALACOES HIDRO SANITARIAS,CONEXOES,44.41,8.34,36.07,0.00,202412
104020,"TE DE REDUÇÃO, CPVC, SOLDÁVEL, DN 42 X 35 MM, INSTALADO EM PRUMADA DE ÁGUA - FORNECIMENTO E INSTALAÇÃO. AF_06/2022",UN,INSTALACOES HIDRO SANITARIAS,CONEXOES,56.08,5.25,50.83,0.00,202412
104021,"TUBO, CPVC, SOLDÁVEL, DN 42MM, INSTALADO EM RAMAL DE DISTRIBUIÇÃO DE ÁGUA - FORNECIMENTO E INSTALAÇÃO. AF_06/2022",M,INSTALACOES HIDRO SANITARIAS,FORNEC. E ASSENTAMENTO DE TUBOS P/INSTALACAO DOMIC,72.41,9.07,63.34,0.00,202412
104022,"TE, CPVC, SOLDÁVEL, DN  42MM, INSTALADO EM RAMAL DE DISTRIBUIÇÃO DE ÁGUA - FORNECIMENTO E INSTALAÇÃO. AF_06/2022",UN,INSTALACOES HIDRO SANITARIAS,CONEXOES,69.62,10.37,59.25,0.00,202412
104023,"JOELHO 90 GRAUS, CPVC, SOLDÁVEL, DN 42MM, INSTALADO EM RAMAL DE DISTRIBUIÇÃO DE ÁGUA - FORNECIMENTO E INSTALAÇÃO. AF_06/2022",UN,INSTALACOES HIDRO SANITARIAS,CONEXOES,41.05,7.77,33.28,0.00,202412
104024,"JOELHO 45 GRAUS, CPVC, SOLDÁVEL, DN 42MM, INSTALADO EM RAMAL DE DISTRIBUIÇÃO DE ÁGUA - FORNECIMENTO E INSTALAÇÃO. AF_06/2022",UN,INSTALACOES HIDRO SANITARIAS,CONEXOES,40.64,7.77,32.87,0.00,202412
104025,"LUVA, CPVC, SOLDÁVEL, DN 42MM, INSTALADO EM RAMAL DE DISTRIBUIÇÃO DE ÁGUA - FORNECIMENTO E INSTALAÇÃO. AF_06/2022",UN,INSTALACOES HIDRO SANITARIAS,CONEXOES,28.42,5.17,23.25,0.00,202412
104026,"LUVA DE CORRER, CPVC, SOLDÁVEL, DN 42MM, INSTALADO EM RAMAL DE DISTRIBUIÇÃO DE ÁGUA - FORNECIMENTO E INSTALAÇÃO. AF_06/2022",UN,INSTALACOES HIDRO SANITARIAS,CONEXOES,41.88,5.17,36.71,0.00,202412
104027,"UNIÃO, CPVC, SOLDÁVEL, DN 42MM, INSTALADO EM RAMAL DE DISTRIBUIÇÃO DE ÁGUA   FORNECIMENTO E INSTALAÇÃO. AF_06/2022",UN,INSTALACOES HIDRO SANITARIAS,CONEXOES,63.84,5.17,58.67,0.00,202412
104028,"LUVA DE TRANSIÇÃO, CPVC, SOLDÁVEL, DN42MM X 1.1/2"", INSTALADO EM RAMAL DE DISTRIBUIÇÃO DE ÁGUA - FORNECIMENTO E INSTALAÇÃO. AF_06/2022",UN,INSTALACOES HIDRO SANITARIAS,CONEXOES,131.08,4.83,126.25,0.00,202412
104029,"CONECTOR, CPVC, SOLDÁVEL, DN 42MM X 1.1/2"", INSTALADO EM RAMAL DE DISTRIBUIÇÃO DE ÁGUA - FORNECIMENTO E INSTALAÇÃO. AF_06/2022",UN,INSTALACOES HIDRO SANITARIAS,CONEXOES,67.94,4.83,63.11,0.00,202412
104030,"TE DE REDUÇÃO, CPVC, SOLDÁVEL, DN 42 X 35 MM, INSTALADO EM RAMAL DE DISTRIBUIÇÃO DE ÁGUA - FORNECIMENTO E INSTALAÇÃO. AF_06/2022",UN,INSTALACOES HIDRO SANITARIAS,CONEXOES,61.70,9.69,52.01,0.00,202412
104031,"COLAR DE TOMADA, PVC, COM TRAVAS, DE 60 MM X 1/2"" OU 60 MM X 3/4"", PARA LIGAÇÃO PREDIAL DE ÁGUA. AF_06/2022",UN,LIGACOES PREDIAIS AGUA/ESGOTO/ENERGIA/TELEFONE,LIGACOES PREDIAIS DE AGUA,19.46,6.83,12.63,0.00,202412
104032,"COLAR DE TOMADA, PVC, COM TRAVAS, DE 75 MM X 1/2"" OU 75 MM X 3/4"", PARA LIGAÇÃO PREDIAL DE ÁGUA. AF_06/2022",UN,LIGACOES PREDIAIS AGUA/ESGOTO/ENERGIA/TELEFONE,LIGACOES PREDIAIS DE AGUA,24.73,6.98,17.75,0.00,202412
104033,"COLAR DE TOMADA, PVC, COM TRAVAS, DE 85 MM X 1/2"" OU 85 MM X 3/4"", PARA LIGAÇÃO PREDIAL DE ÁGUA. AF_06/2022",UN,LIGACOES PREDIAIS AGUA/ESGOTO/ENERGIA/TELEFONE,LIGACOES PREDIAIS DE AGUA,22.43,7.06,15.37,0.00,202412
104034,"COLAR DE TOMADA, PVC, COM TRAVAS, DE 110 MM X 1/2"" OU 110 MM X 3/4"", PARA LIGAÇÃO PREDIAL DE ÁGUA. AF_06/2022",UN,LIGACOES PREDIAIS AGUA/ESGOTO/ENERGIA/TELEFONE,LIGACOES PREDIAIS DE AGUA,29.56,7.23,22.33,0.00,202412
104035,"COLAR DE TOMADA, POLIPROPILENO, COM PARAFUSOS, 63 MM X 1/2"", PARA LIGAÇÃO PREDIAL DE ÁGUA. AF_06/2022",UN,LIGACOES PREDIAIS AGUA/ESGOTO/ENERGIA/TELEFONE,LIGACOES PREDIAIS DE AGUA,36.39,15.18,21.21,0.00,202412
104036,"COLAR DE TOMADA, POLIPROPILENO, COM PARAFUSOS, 63 MM X 3/4"", PARA LIGAÇÃO PREDIAL DE ÁGUA. AF_06/2022",UN,LIGACOES PREDIAIS AGUA/ESGOTO/ENERGIA/TELEFONE,LIGACOES PREDIAIS DE AGUA,37.55,15.72,21.83,0.00,202412
104039,"TÊ DE SERVIÇO INTEGRADO, POLIPROPILENO, PARA TUBOS EM PEAD, 63 MM X 20 MM, PARA LIGAÇÃO PREDIAL DE ÁGUA. AF_06/2022",UN,LIGACOES PREDIAIS AGUA/ESGOTO/ENERGIA/TELEFONE,LIGACOES PREDIAIS DE AGUA,71.06,15.00,56.06,0.00,202412
104043,"ADAPTADOR, POLIPROPILENO, PARA TUBOS EM PEAD, 20 MM X 1/2"", PARA LIGAÇÃO PREDIAL DE ÁGUA. AF_06/2022",UN,LIGACOES PREDIAIS AGUA/ESGOTO/ENERGIA/TELEFONE,LIGACOES PREDIAIS DE AGUA,8.11,2.97,5.14,0.00,202412
104044,"ADAPTADOR, POLIPROPILENO, PARA TUBOS EM PEAD, 20 MM X 3/4"", PARA LIGAÇÃO PREDIAL DE ÁGUA. AF_06/2022",UN,LIGACOES PREDIAIS AGUA/ESGOTO/ENERGIA/TELEFONE,LIGACOES PREDIAIS DE AGUA,8.61,3.52,5.09,0.00,202412
104045,"ADAPTADOR, POLIPROPILENO, PARA TUBOS EM PEAD, 32 MM X 1"", PARA LIGAÇÃO PREDIAL DE ÁGUA. AF_06/2022",UN,LIGACOES PREDIAIS AGUA/ESGOTO/ENERGIA/TELEFONE,LIGACOES PREDIAIS DE AGUA,13.57,4.05,9.52,0.00,202412
104046,"COTOVELO/JOELHO COM ADAPTADOR, POLIPROPILENO, PARA TUBOS EM PEAD, 20 MM X 1/2"", PARA LIGAÇÃO PREDIAL DE ÁGUA. AF_06/2022",UN,LIGACOES PREDIAIS AGUA/ESGOTO/ENERGIA/TELEFONE,LIGACOES PREDIAIS DE AGUA,7.74,2.98,4.76,0.00,202412
104047,"COTOVELO/JOELHO COM ADAPTADOR, POLIPROPILENO, PARA TUBOS EM PEAD, 20 MM X 3/4"", PARA LIGAÇÃO PREDIAL DE ÁGUA. AF_06/2022",UN,LIGACOES PREDIAIS AGUA/ESGOTO/ENERGIA/TELEFONE,LIGACOES PREDIAIS DE AGUA,8.98,3.52,5.46,0.00,202412
104048,"COTOVELO/JOELHO COM ADAPTADOR, POLIPROPILENO, PARA TUBOS EM PEAD, 32 MM X 1"", PARA LIGAÇÃO PREDIAL DE ÁGUA. AF_06/2022",UN,LIGACOES PREDIAIS AGUA/ESGOTO/ENERGIA/TELEFONE,LIGACOES PREDIAIS DE AGUA,13.24,4.05,9.19,0.00,202412
104049,"ADAPTADOR, PVC, CURTO COM BOLSA E ROSCA, 20 MM X 1/2"", PARA LIGAÇÃO PREDIAL DE ÁGUA. AF_06/2022",UN,LIGACOES PREDIAIS AGUA/ESGOTO/ENERGIA/TELEFONE,LIGACOES PREDIAIS DE AGUA,5.47,3.41,2.06,0.00,202412
104050,"ADAPTADOR, PVC, CURTO COM BOLSA E ROSCA, 32 MM X 1"", PARA LIGAÇÃO PREDIAL DE ÁGUA. AF_06/2022",UN,LIGACOES PREDIAIS AGUA/ESGOTO/ENERGIA/TELEFONE,LIGACOES PREDIAIS DE AGUA,8.22,4.65,3.57,0.00,202412
104051,"COTOVELO/JOELHO 90°, POLIPROPILENO, PARA TUBOS EM PEAD, 20 X 20 MM, PARA LIGAÇÃO PREDIAL DE ÁGUA. AF_06/2022",UN,LIGACOES PREDIAIS AGUA/ESGOTO/ENERGIA/TELEFONE,LIGACOES PREDIAIS DE AGUA,7.22,2.81,4.41,0.00,202412
104052,"COTOVELO/JOELHO 90°, POLIPROPILENO, PARA TUBOS EM PEAD, 32 X 32 MM, PARA LIGAÇÃO PREDIAL DE ÁGUA. AF_06/2022",UN,LIGACOES PREDIAIS AGUA/ESGOTO/ENERGIA/TELEFONE,LIGACOES PREDIAIS DE AGUA,10.13,3.84,6.29,0.00,202412
104053,"UNIÃO, POLIPROPILENO, PARA TUBOS EM PEAD, 20 MM, PARA LIGAÇÃO PREDIAL DE ÁGUA. AF_06/2022",UN,LIGACOES PREDIAIS AGUA/ESGOTO/ENERGIA/TELEFONE,LIGACOES PREDIAIS DE AGUA,8.43,2.81,5.62,0.00,202412
104054,"UNIÃO, POLIPROPILENO, PARA TUBOS EM PEAD, 32 MM, PARA LIGAÇÃO PREDIAL DE ÁGUA. AF_06/2022",UN,LIGACOES PREDIAIS AGUA/ESGOTO/ENERGIA/TELEFONE,LIGACOES PREDIAIS DE AGUA,16.82,3.82,13.00,0.00,202412
104055,"REGISTRO ESFERA, PVC, DE PASSEIO, PARA POLIETILENO, 20 MM, PARA LIGAÇÃO PREDIAL DE ÁGUA. AF_06/2022",UN,LIGACOES PREDIAIS AGUA/ESGOTO/ENERGIA/TELEFONE,LIGACOES PREDIAIS DE AGUA,11.05,2.80,8.25,0.00,202412
104056,"REGISTRO ESFERA, PVC, COM ROSCA, 1/2"", PARA LIGAÇÃO PREDIAL DE ÁGUA. AF_06/2022",UN,LIGACOES PREDIAIS AGUA/ESGOTO/ENERGIA/TELEFONE,LIGACOES PREDIAIS DE AGUA,16.16,3.13,13.03,0.00,202412
104058,"LUVA, PVC, ROSCÁVEL, 1/2"", PARA LIGAÇÃO PREDIAL DE ÁGUA. AF_06/2022",UN,LIGACOES PREDIAIS AGUA/ESGOTO/ENERGIA/TELEFONE,LIGACOES PREDIAIS DE AGUA,6.40,3.84,2.56,0.00,202412
104059,"LUVA, PVC, ROSCÁVEL, 1"", PARA LIGAÇÃO PREDIAL DE ÁGUA. AF_06/2022",UN,LIGACOES PREDIAIS AGUA/ESGOTO/ENERGIA/TELEFONE,LIGACOES PREDIAIS DE AGUA,10.20,4.27,5.93,0.00,202412
104060,"TUBO, PEAD, PE-80, DE = 20 MM X 2,3 MM, PARA LIGAÇÃO PREDIAL DE ÁGUA. AF_06/2022",M,LIGACOES PREDIAIS AGUA/ESGOTO/ENERGIA/TELEFONE,LIGACOES PREDIAIS DE AGUA,8.47,2.56,5.91,0.00,202412
104061,"TUBO, PEAD, PE-80, DE = 32 MM X 3,0 MM, PARA LIGAÇÃO PREDIAL DE ÁGUA. AF_06/2022",M,LIGACOES PREDIAIS AGUA/ESGOTO/ENERGIA/TELEFONE,LIGACOES PREDIAIS DE AGUA,15.19,3.85,11.34,0.00,202412
104062,"CURVA LONGA, 90 GRAUS, PVC OCRE, JUNTA ELÁSTICA, DN 100 MM, PARA COLETOR PREDIAL DE ESGOTO. AF_06/2022",UN,LIGACOES PREDIAIS AGUA/ESGOTO/ENERGIA/TELEFONE,LIGACOES PREDIAIS DE ESGOTO,70.67,5.65,65.02,0.00,202412
104063,"CURVA LONGA, 45 GRAUS, PVC OCRE, JUNTA ELÁSTICA, DN 100 MM, PARA COLETOR PREDIAL DE ESGOTO. AF_06/2022",UN,LIGACOES PREDIAIS AGUA/ESGOTO/ENERGIA/TELEFONE,LIGACOES PREDIAIS DE ESGOTO,67.14,5.65,61.49,0.00,202412
104064,"CURVA LONGA, 90 GRAUS, PVC OCRE, JUNTA ELÁSTICA, DN 150 MM, PARA COLETOR PREDIAL DE ESGOTO. AF_06/2022",UN,LIGACOES PREDIAIS AGUA/ESGOTO/ENERGIA/TELEFONE,LIGACOES PREDIAIS DE ESGOTO,172.48,5.89,166.59,0.00,202412
104065,"CURVA LONGA, 45 GRAUS, PVC OCRE, JUNTA ELÁSTICA, DN 150 MM, PARA COLETOR PREDIAL DE ESGOTO. AF_06/2022",UN,LIGACOES PREDIAIS AGUA/ESGOTO/ENERGIA/TELEFONE,LIGACOES PREDIAIS DE ESGOTO,145.96,5.89,140.07,0.00,202412
104072,"TÊ, PVC OCRE, JUNTA ELÁSTICA, DN 200 MM, PARA COLETOR PREDIAL DE ESGOTO. AF_06/2022",UN,LIGACOES PREDIAIS AGUA/ESGOTO/ENERGIA/TELEFONE,LIGACOES PREDIAIS DE ESGOTO,267.82,9.11,258.71,0.00,202412
104076,"SELIM, PVC OCRE, COM TRAVA, DN 125 X 100 MM OU 150 X 100 MM, PARA COLETOR PREDIAL DE ESGOTO. AF_06/2022",UN,LIGACOES PREDIAIS AGUA/ESGOTO/ENERGIA/TELEFONE,LIGACOES PREDIAIS DE ESGOTO,44.60,8.87,35.73,0.00,202412
104082,"PLUG, PVC OCRE, JUNTA ELÁSTICA, DN 100 MM, PARA COLETOR PREDIAL DE ESGOTO. AF_06/2022",UN,LIGACOES PREDIAIS AGUA/ESGOTO/ENERGIA/TELEFONE,LIGACOES PREDIAIS DE ESGOTO,29.00,2.82,26.18,0.00,202412
104083,"PLUG, PVC OCRE, JUNTA ELÁSTICA, DN 150 MM, PARA COLETOR PREDIAL DE ESGOTO. AF_06/2022",UN,LIGACOES PREDIAIS AGUA/ESGOTO/ENERGIA/TELEFONE,LIGACOES PREDIAIS DE ESGOTO,70.41,2.93,67.48,0.00,202412
104084,"CAP, PVC OCRE, JUNTA ELÁSTICA, DN 150 MM, PARA COLETOR PREDIAL DE ESGOTO. AF_06/2022",UN,LIGACOES PREDIAIS AGUA/ESGOTO/ENERGIA/TELEFONE,LIGACOES PREDIAIS DE ESGOTO,80.41,2.93,77.48,0.00,202412
104085,"TUBO, PVC OCRE, JUNTA ELÁSTICA, DN 100 MM, PARA COLETOR PREDIAL DE ESGOTO. AF_06/2022",M,LIGACOES PREDIAIS AGUA/ESGOTO/ENERGIA/TELEFONE,LIGACOES PREDIAIS DE ESGOTO,52.85,7.65,45.20,0.00,202412
104086,"TUBO, PVC OCRE, JUNTA ELÁSTICA, DN 150 MM, PARA COLETOR PREDIAL DE ESGOTO. AF_06/2022",M,LIGACOES PREDIAIS AGUA/ESGOTO/ENERGIA/TELEFONE,LIGACOES PREDIAIS DE ESGOTO,94.85,8.56,86.29,0.00,202412
104087,"TERMOFUSORA PARA TUBOS E CONEXÕES EM PPR COM DIÂMETROS DE 20 A 63 MM, POTÊNCIA DE 800 W, TENSAO 220 V - DEPRECIAÇÃO. AF_05/2022",H,CUSTOS HORÁRIOS DE MÁQUINAS E EQUIPAMENTOS,COMPOSIÇÕES AUXILIARES,0.05,0.00,0.00,0.05,202412
104088,"TERMOFUSORA PARA TUBOS E CONEXÕES EM PPR COM DIÂMETROS DE 20 A 63 MM, POTÊNCIA DE 800 W, TENSAO 220 V - JUROS. AF_05/2022",H,CUSTOS HORÁRIOS DE MÁQUINAS E EQUIPAMENTOS,COMPOSIÇÕES AUXILIARES,0.01,0.00,0.00,0.01,202412
104089,"TERMOFUSORA PARA TUBOS E CONEXÕES EM PPR COM DIÂMETROS DE 20 A 63 MM, POTÊNCIA DE 800 W, TENSAO 220 V - MANUTENÇÃO. AF_05/2022",H,CUSTOS HORÁRIOS DE MÁQUINAS E EQUIPAMENTOS,COMPOSIÇÕES AUXILIARES,0.07,0.00,0.00,0.07,202412
104090,"TERMOFUSORA PARA TUBOS E CONEXÕES EM PPR COM DIÂMETROS DE 20 A 63 MM, POTÊNCIA DE 800 W, TENSAO 220 V - MATERIAIS NA OPERAÇÃO. AF_05/2022",H,CUSTOS HORÁRIOS DE MÁQUINAS E EQUIPAMENTOS,COMPOSIÇÕES AUXILIARES,0.66,0.00,0.00,0.00,202412
104091,"TERMOFUSORA PARA TUBOS E CONEXÕES EM PPR COM DIÂMETROS DE 20 A 63 MM, POTÊNCIA DE 800 W, TENSAO 220 V - CHP DIURNO. AF_05/2022",CHP,CUSTOS HORÁRIOS DE MÁQUINAS E EQUIPAMENTOS,CUSTO HORÁRIO PRODUTIVO DIURNO,0.79,0.00,0.00,0.13,202412
104092,"TERMOFUSORA PARA TUBOS E CONEXÕES EM PPR COM DIÂMETROS DE 20 A 63 MM, POTÊNCIA DE 800 W, TENSAO 220 V - CHI DIURNO. AF_05/2022",CHI,CUSTOS HORÁRIOS DE MÁQUINAS E EQUIPAMENTOS,CUSTO HORÁRIO IMPRODUTIVO DIURNO,0.06,0.00,0.00,0.06,202412
104093,"TERMOFUSORA PARA TUBOS E CONEXÕES EM PPR COM DIÂMETROS DE 75 A 110 MM, POTÊNCIA DE *1100* W, TENSÃO 220 V - DEPRECIAÇÃO. AF_05/2022",H,CUSTOS HORÁRIOS DE MÁQUINAS E EQUIPAMENTOS,COMPOSIÇÕES AUXILIARES,0.07,0.00,0.00,0.07,202412
104094,"TERMOFUSORA PARA TUBOS E CONEXÕES EM PPR COM DIÂMETROS DE 75 A 110 MM, POTÊNCIA DE *1100* W, TENSÃO 220 V - JUROS. AF_05/2022",H,CUSTOS HORÁRIOS DE MÁQUINAS E EQUIPAMENTOS,COMPOSIÇÕES AUXILIARES,0.01,0.00,0.00,0.01,202412
104095,"TERMOFUSORA PARA TUBOS E CONEXÕES EM PPR COM DIÂMETROS DE 75 A 110 MM, POTÊNCIA DE *1100* W, TENSÃO 220 V - MANUTENÇÃO. AF_05/2022",H,CUSTOS HORÁRIOS DE MÁQUINAS E EQUIPAMENTOS,COMPOSIÇÕES AUXILIARES,0.09,0.00,0.00,0.09,202412
104096,"TERMOFUSORA PARA TUBOS E CONEXÕES EM PPR COM DIÂMETROS DE 75 A 110 MM, POTÊNCIA DE *1100* W, TENSÃO 220 V - MATERIAIS NA OPERAÇÃO. AF_05/2022",H,CUSTOS HORÁRIOS DE MÁQUINAS E EQUIPAMENTOS,COMPOSIÇÕES AUXILIARES,0.92,0.00,0.00,0.00,202412
104097,"TERMOFUSORA PARA TUBOS E CONEXÕES EM PPR COM DIÂMETROS DE 75 A 110 MM, POTÊNCIA DE *1100* W, TENSÃO 220 V - CHP DIURNO. AF_05/2022",CHP,CUSTOS HORÁRIOS DE MÁQUINAS E EQUIPAMENTOS,CUSTO HORÁRIO PRODUTIVO DIURNO,1.09,0.00,0.00,0.17,202412
104098,"TERMOFUSORA PARA TUBOS E CONEXÕES EM PPR COM DIÂMETROS DE 75 A 110 MM, POTÊNCIA DE *1100* W, TENSÃO 220 V - CHI DIURNO. AF_05/2022",CHI,CUSTOS HORÁRIOS DE MÁQUINAS E EQUIPAMENTOS,CUSTO HORÁRIO IMPRODUTIVO DIURNO,0.08,0.00,0.00,0.08,202412
104104,"ARMAÇÃO DE ESTRUTURAS DIVERSAS DE CONCRETO ARMADO, EXCETO VIGAS, PILARES, LAJES E FUNDAÇÕES, UTILIZANDO AÇO CA-50 DE 32,0 MM - MONTAGEM. AF_06/2022",KG,FUNDACOES E ESTRUTURAS,ARMADURAS,10.61,0.22,10.39,0.00,202412
104105,"ARMAÇÃO DE PILAR OU VIGA DE ESTRUTURA CONVENCIONAL DE CONCRETO ARMADO UTILIZANDO AÇO CA-50 DE 32,0 MM. AF_06/2022",KG,FUNDACOES E ESTRUTURAS,ARMADURAS,10.61,0.22,10.39,0.00,202412
104106,"ARMAÇÃO DE PILAR OU VIGA DE ESTRUTURA DE CONCRETO ARMADO EMBUTIDA EM ALVENARIA DE VEDAÇÃO UTILIZANDO AÇO CA-50 DE 16,0 MM - MONTAGEM. AF_06/2022",KG,FUNDACOES E ESTRUTURAS,ARMADURAS,9.92,1.43,8.49,0.00,202412
